material_id,codec,tau_e,eligible,numerical_pass,no_pass,non_evaluable,qualified_pass,eligible_no_pass,non_evaluable_no_pass,non_evaluable_pass,n_successful_rows_available
nomad-VyA9ivUfcKNR,SPERR,0.0001,False,False,True,True,False,False,True,False,9
nomad-VyA9ivUfcKNR,SZ3,0.0001,False,False,True,True,False,False,True,False,9
nomad-VyA9ivUfcKNR,ZFP,0.0001,False,True,False,True,False,False,False,True,12
nomad-WjYAcipcgiRI,SPERR,0.0001,True,False,True,False,False,True,False,False,8
nomad-WjYAcipcgiRI,SZ3,0.0001,True,False,True,False,False,True,False,False,9
nomad-WjYAcipcgiRI,ZFP,0.0001,True,True,False,False,True,False,False,False,10
nomad-Z7Uu-1P6k4r9,SPERR,0.0001,False,False,True,True,False,False,True,False,9
nomad-Z7Uu-1P6k4r9,SZ3,0.0001,False,False,True,True,False,False,True,False,9
nomad-Z7Uu-1P6k4r9,ZFP,0.0001,False,True,False,True,False,False,False,True,12
nomad-ZvTQv6REajO4,SPERR,0.0001,True,False,True,False,False,True,False,False,8
nomad-ZvTQv6REajO4,SZ3,0.0001,True,True,False,False,True,False,False,False,9
nomad-ZvTQv6REajO4,ZFP,0.0001,True,True,False,False,True,False,False,False,12
mp-1007755,SPERR,0.001,False,True,False,True,False,False,False,True,8
mp-1007755,SZ3,0.001,False,False,True,True,False,False,True,False,9
mp-1007755,ZFP,0.001,False,False,True,True,False,False,True,False,13
mp-1009084,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-1009084,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1009084,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1025517,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-1025517,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1025517,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1036731,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-1036731,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1036731,ZFP,0.001,False,False,True,True,False,False,True,False,12
mp-1038991,SPERR,0.001,False,True,False,True,False,False,False,True,8
mp-1038991,SZ3,0.001,False,False,True,True,False,False,True,False,8
mp-1038991,ZFP,0.001,False,True,False,True,False,False,False,True,10
mp-1039028,SPERR,0.001,True,False,True,False,False,True,False,False,8
mp-1039028,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-1039028,ZFP,0.001,True,True,False,False,True,False,False,False,10
mp-1041800,SPERR,0.001,False,False,True,True,False,False,True,False,11
mp-1041800,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1041800,ZFP,0.001,False,False,True,True,False,False,True,False,13
mp-1044003,SPERR,0.001,True,True,False,False,True,False,False,False,9
mp-1044003,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-1044003,ZFP,0.001,True,True,False,False,True,False,False,False,11
mp-1044463,SPERR,0.001,False,False,True,True,False,False,True,False,11
mp-1044463,SZ3,0.001,False,False,True,True,False,False,True,False,11
mp-1044463,ZFP,0.001,False,True,False,True,False,False,False,True,13
mp-1046632,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1046632,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-1046632,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1065204,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1065204,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-1065204,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1069461,SPERR,0.001,False,True,False,True,False,False,False,True,10
mp-1069461,SZ3,0.001,False,True,False,True,False,False,False,True,9
mp-1069461,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-10761,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-10761,SZ3,0.001,False,True,False,True,False,False,False,True,9
mp-10761,ZFP,0.001,False,True,False,True,False,False,False,True,13
mp-1077125,SPERR,0.001,False,True,False,True,False,False,False,True,12
mp-1077125,SZ3,0.001,False,True,False,True,False,False,False,True,12
mp-1077125,ZFP,0.001,False,True,False,True,False,False,False,True,13
mp-1077596,SPERR,0.001,False,False,True,True,False,False,True,False,11
mp-1077596,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1077596,ZFP,0.001,False,False,True,True,False,False,True,False,12
mp-1078524,SPERR,0.001,False,False,True,True,False,False,True,False,7
mp-1078524,SZ3,0.001,False,False,True,True,False,False,True,False,8
mp-1078524,ZFP,0.001,False,True,False,True,False,False,False,True,11
mp-1079749,SPERR,0.001,False,False,True,True,False,False,True,False,5
mp-1079749,SZ3,0.001,False,False,True,True,False,False,True,False,5
mp-1079749,ZFP,0.001,False,False,True,True,False,False,True,False,5
mp-1094905,SPERR,0.001,True,True,False,False,True,False,False,False,7
mp-1094905,SZ3,0.001,True,True,False,False,True,False,False,False,8
mp-1094905,ZFP,0.001,True,True,False,False,True,False,False,False,10
mp-1096987,SPERR,0.001,False,False,True,True,False,False,True,False,5
mp-1096987,SZ3,0.001,False,False,True,True,False,False,True,False,5
mp-1096987,ZFP,0.001,False,False,True,True,False,False,True,False,5
mp-1097014,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-1097014,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1097014,ZFP,0.001,True,True,False,False,True,False,False,False,11
mp-1100976,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-1100976,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1100976,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1103974,SPERR,0.001,True,True,False,False,True,False,False,False,12
mp-1103974,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1103974,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1104614,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-1104614,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1104614,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1105871,SPERR,0.001,False,False,True,True,False,False,True,False,9
mp-1105871,SZ3,0.001,False,False,True,True,False,False,True,False,8
mp-1105871,ZFP,0.001,False,True,False,True,False,False,False,True,11
mp-1111338,SPERR,0.001,False,True,False,True,False,False,False,True,12
mp-1111338,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1111338,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-1112138,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-1112138,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1112138,ZFP,0.001,False,False,True,True,False,False,True,False,11
mp-1114492,SPERR,0.001,False,False,True,True,False,False,True,False,11
mp-1114492,SZ3,0.001,False,False,True,True,False,False,True,False,11
mp-1114492,ZFP,0.001,False,False,True,True,False,False,True,False,12
mp-11306,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-11306,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-11306,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-11419,SPERR,0.001,False,False,True,True,False,False,True,False,7
mp-11419,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-11419,ZFP,0.001,False,True,False,True,False,False,False,True,10
mp-1173587,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-1173587,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1173587,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-1174037,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1174037,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-1174037,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1175088,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1175088,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1175088,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1175263,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1175263,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-1175263,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1177023,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1177023,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-1177023,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1178256,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1178256,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1178256,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1178447,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1178447,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-1178447,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1184653,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-1184653,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1184653,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-1187017,SPERR,0.001,False,False,True,True,False,False,True,False,11
mp-1187017,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1187017,ZFP,0.001,False,False,True,True,False,False,True,False,13
mp-1187022,SPERR,0.001,False,False,True,True,False,False,True,False,6
mp-1187022,SZ3,0.001,False,False,True,True,False,False,True,False,7
mp-1187022,ZFP,0.001,False,False,True,True,False,False,True,False,7
mp-1187279,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-1187279,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1187279,ZFP,0.001,False,True,False,True,False,False,False,True,11
mp-1187638,SPERR,0.001,False,True,False,True,False,False,False,True,12
mp-1187638,SZ3,0.001,False,False,True,True,False,False,True,False,9
mp-1187638,ZFP,0.001,False,True,False,True,False,False,False,True,13
mp-1188002,SPERR,0.001,True,True,False,False,True,False,False,False,12
mp-1188002,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-1188002,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1192831,SPERR,0.001,True,True,False,False,True,False,False,False,8
mp-1192831,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-1192831,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1193567,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1193567,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-1193567,ZFP,0.001,True,True,False,False,True,False,False,False,11
mp-1194734,SPERR,0.001,True,True,False,False,True,False,False,False,12
mp-1194734,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1194734,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1197354,SPERR,0.001,False,False,True,True,False,False,True,False,11
mp-1197354,SZ3,0.001,False,False,True,True,False,False,True,False,11
mp-1197354,ZFP,0.001,False,False,True,True,False,False,True,False,13
mp-1199510,SPERR,0.001,False,False,True,True,False,False,True,False,8
mp-1199510,SZ3,0.001,False,False,True,True,False,False,True,False,9
mp-1199510,ZFP,0.001,False,False,True,True,False,False,True,False,11
mp-1200041,SPERR,0.001,False,False,True,True,False,False,True,False,11
mp-1200041,SZ3,0.001,False,False,True,True,False,False,True,False,11
mp-1200041,ZFP,0.001,False,False,True,True,False,False,True,False,13
mp-1200429,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1200429,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1200429,ZFP,0.001,True,True,False,False,True,False,False,False,11
mp-1205681,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1205681,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1205681,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1206294,SPERR,0.001,False,True,False,True,False,False,False,True,12
mp-1206294,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1206294,ZFP,0.001,False,True,False,True,False,False,False,True,13
mp-1206630,SPERR,0.001,True,True,False,False,True,False,False,False,9
mp-1206630,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-1206630,ZFP,0.001,True,True,False,False,True,False,False,False,11
mp-1207275,SPERR,0.001,True,True,False,False,True,False,False,False,7
mp-1207275,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1207275,ZFP,0.001,True,True,False,False,True,False,False,False,10
mp-1209117,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-1209117,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1209117,ZFP,0.001,False,False,True,True,False,False,True,False,11
mp-1209933,SPERR,0.001,True,True,False,False,True,False,False,False,8
mp-1209933,SZ3,0.001,True,True,False,False,True,False,False,False,8
mp-1209933,ZFP,0.001,True,True,False,False,True,False,False,False,10
mp-1211145,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1211145,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-1211145,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1211797,SPERR,0.001,False,False,True,True,False,False,True,False,9
mp-1211797,SZ3,0.001,False,False,True,True,False,False,True,False,9
mp-1211797,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-1213918,SPERR,0.001,True,True,False,False,True,False,False,False,8
mp-1213918,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-1213918,ZFP,0.001,True,True,False,False,True,False,False,False,11
mp-1215324,SPERR,0.001,False,False,True,True,False,False,True,False,8
mp-1215324,SZ3,0.001,False,False,True,True,False,False,True,False,9
mp-1215324,ZFP,0.001,False,False,True,True,False,False,True,False,11
mp-1218887,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1218887,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-1218887,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1219705,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-1219705,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-1219705,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1222924,SPERR,0.001,False,False,True,True,False,False,True,False,11
mp-1222924,SZ3,0.001,False,False,True,True,False,False,True,False,7
mp-1222924,ZFP,0.001,False,True,False,True,False,False,False,True,11
mp-1223327,SPERR,0.001,False,False,True,True,False,False,True,False,11
mp-1223327,SZ3,0.001,False,False,True,True,False,False,True,False,11
mp-1223327,ZFP,0.001,False,True,False,True,False,False,False,True,13
mp-1223939,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1223939,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1223939,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1224859,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1224859,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-1224859,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1225264,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-1225264,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-1225264,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1226636,SPERR,0.001,False,True,False,True,False,False,False,True,10
mp-1226636,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1226636,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-1228245,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1228245,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-1228245,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1232323,SPERR,0.001,False,True,False,True,False,False,False,True,7
mp-1232323,SZ3,0.001,False,False,True,True,False,False,True,False,7
mp-1232323,ZFP,0.001,False,True,False,True,False,False,False,True,9
mp-12406,SPERR,0.001,True,True,False,False,True,False,False,False,13
mp-12406,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-12406,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1245841,SPERR,0.001,False,False,True,True,False,False,True,False,8
mp-1245841,SZ3,0.001,False,False,True,True,False,False,True,False,9
mp-1245841,ZFP,0.001,False,False,True,True,False,False,True,False,12
mp-1246480,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-1246480,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1246480,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1246536,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-1246536,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1246536,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1246548,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1246548,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1246548,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1247173,SPERR,0.001,False,True,False,True,False,False,False,True,9
mp-1247173,SZ3,0.001,False,True,False,True,False,False,False,True,9
mp-1247173,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-1261118,SPERR,0.001,True,True,False,False,True,False,False,False,9
mp-1261118,SZ3,0.001,True,False,True,False,False,True,False,False,7
mp-1261118,ZFP,0.001,True,True,False,False,True,False,False,False,9
mp-1296,SPERR,0.001,False,False,True,True,False,False,True,False,5
mp-1296,SZ3,0.001,False,False,True,True,False,False,True,False,5
mp-1296,ZFP,0.001,False,False,True,True,False,False,True,False,5
mp-1300873,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1300873,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1300873,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1303576,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1303576,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-1303576,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1369222,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-1369222,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1369222,ZFP,0.001,False,False,True,True,False,False,True,False,12
mp-1388393,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-1388393,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-1388393,ZFP,0.001,False,True,False,True,False,False,False,True,13
mp-1399089,SPERR,0.001,True,True,False,False,True,False,False,False,9
mp-1399089,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1399089,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-1666665,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1666665,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1666665,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-17103,SPERR,0.001,False,False,True,True,False,False,True,False,12
mp-17103,SZ3,0.001,False,False,True,True,False,False,True,False,11
mp-17103,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-1778,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-1778,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-1778,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-1841520,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-1841520,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-1841520,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-19133,SPERR,0.001,False,True,False,True,False,False,False,True,12
mp-19133,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-19133,ZFP,0.001,False,True,False,True,False,False,False,True,13
mp-20888,SPERR,0.001,True,True,False,False,True,False,False,False,7
mp-20888,SZ3,0.001,True,True,False,False,True,False,False,False,8
mp-20888,ZFP,0.001,True,True,False,False,True,False,False,False,11
mp-21054,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-21054,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-21054,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-21079,SPERR,0.001,False,False,True,True,False,False,True,False,8
mp-21079,SZ3,0.001,False,False,True,True,False,False,True,False,9
mp-21079,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-214,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-214,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-214,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-21588,SPERR,0.001,False,False,True,True,False,False,True,False,5
mp-21588,SZ3,0.001,False,False,True,True,False,False,True,False,5
mp-21588,ZFP,0.001,False,False,True,True,False,False,True,False,5
mp-2194,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-2194,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-2194,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-2216496,SPERR,0.001,True,True,False,False,True,False,False,False,9
mp-2216496,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-2216496,ZFP,0.001,True,True,False,False,True,False,False,False,11
mp-2217743,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-2217743,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-2217743,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-2227467,SPERR,0.001,False,True,False,True,False,False,False,True,11
mp-2227467,SZ3,0.001,False,True,False,True,False,False,False,True,10
mp-2227467,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-2229431,SPERR,0.001,True,True,False,False,True,False,False,False,9
mp-2229431,SZ3,0.001,True,True,False,False,True,False,False,False,8
mp-2229431,ZFP,0.001,True,True,False,False,True,False,False,False,11
mp-2230770,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-2230770,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-2230770,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-2233790,SPERR,0.001,True,True,False,False,True,False,False,False,7
mp-2233790,SZ3,0.001,True,True,False,False,True,False,False,False,5
mp-2233790,ZFP,0.001,True,True,False,False,True,False,False,False,9
mp-2240057,SPERR,0.001,True,True,False,False,True,False,False,False,8
mp-2240057,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-2240057,ZFP,0.001,True,True,False,False,True,False,False,False,10
mp-2242118,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-2242118,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-2242118,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-22490,SPERR,0.001,False,True,False,True,False,False,False,True,9
mp-22490,SZ3,0.001,False,True,False,True,False,False,False,True,8
mp-22490,ZFP,0.001,False,True,False,True,False,False,False,True,11
mp-24407,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-24407,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-24407,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-24460,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-24460,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-24460,ZFP,0.001,True,True,False,False,True,False,False,False,11
mp-26341,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-26341,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-26341,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-2647013,SPERR,0.001,False,True,False,True,False,False,False,True,12
mp-2647013,SZ3,0.001,False,True,False,True,False,False,False,True,11
mp-2647013,ZFP,0.001,False,True,False,True,False,False,False,True,13
mp-26619,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-26619,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-26619,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-27239,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-27239,SZ3,0.001,False,True,False,True,False,False,False,True,10
mp-27239,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-28105,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-28105,SZ3,0.001,False,False,True,True,False,False,True,False,9
mp-28105,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-30772,SPERR,0.001,False,False,True,True,False,False,True,False,5
mp-30772,SZ3,0.001,False,False,True,True,False,False,True,False,5
mp-30772,ZFP,0.001,False,True,False,True,False,False,False,True,7
mp-32108,SPERR,0.001,False,False,True,True,False,False,True,False,11
mp-32108,SZ3,0.001,False,False,True,True,False,False,True,False,11
mp-32108,ZFP,0.001,False,True,False,True,False,False,False,True,11
mp-3612,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-3612,SZ3,0.001,False,True,False,True,False,False,False,True,10
mp-3612,ZFP,0.001,False,False,True,True,False,False,True,False,13
mp-37207,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-37207,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-37207,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-37888,SPERR,0.001,True,True,False,False,True,False,False,False,10
mp-37888,SZ3,0.001,True,True,False,False,True,False,False,False,9
mp-37888,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-435,SPERR,0.001,False,False,True,True,False,False,True,False,8
mp-435,SZ3,0.001,False,False,True,True,False,False,True,False,9
mp-435,ZFP,0.001,False,True,False,True,False,False,False,True,13
mp-505574,SPERR,0.001,False,False,True,True,False,False,True,False,12
mp-505574,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-505574,ZFP,0.001,False,True,False,True,False,False,False,True,11
mp-540547,SPERR,0.001,False,False,True,True,False,False,True,False,9
mp-540547,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-540547,ZFP,0.001,False,False,True,True,False,False,True,False,12
mp-555976,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-555976,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-555976,ZFP,0.001,False,False,True,True,False,False,True,False,12
mp-557569,SPERR,0.001,True,True,False,False,True,False,False,False,12
mp-557569,SZ3,0.001,True,True,False,False,True,False,False,False,12
mp-557569,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-560030,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-560030,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-560030,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-560341,SPERR,0.001,True,True,False,False,True,False,False,False,11
mp-560341,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-560341,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-567278,SPERR,0.001,False,False,True,True,False,False,True,False,11
mp-567278,SZ3,0.001,False,False,True,True,False,False,True,False,9
mp-567278,ZFP,0.001,False,True,False,True,False,False,False,True,13
mp-567394,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-567394,SZ3,0.001,False,False,True,True,False,False,True,False,9
mp-567394,ZFP,0.001,False,False,True,True,False,False,True,False,11
mp-567699,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-567699,SZ3,0.001,False,False,True,True,False,False,True,False,11
mp-567699,ZFP,0.001,False,False,True,True,False,False,True,False,11
mp-569678,SPERR,0.001,False,False,True,True,False,False,True,False,10
mp-569678,SZ3,0.001,False,False,True,True,False,False,True,False,10
mp-569678,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-569792,SPERR,0.001,False,False,True,True,False,False,True,False,9
mp-569792,SZ3,0.001,False,False,True,True,False,False,True,False,9
mp-569792,ZFP,0.001,False,True,False,True,False,False,False,True,12
mp-606377,SPERR,0.001,False,False,True,True,False,False,True,False,5
mp-606377,SZ3,0.001,False,False,True,True,False,False,True,False,5
mp-606377,ZFP,0.001,False,False,True,True,False,False,True,False,5
mp-614489,SPERR,0.001,False,True,False,True,False,False,False,True,10
mp-614489,SZ3,0.001,False,True,False,True,False,False,False,True,8
mp-614489,ZFP,0.001,False,True,False,True,False,False,False,True,10
mp-6145,SPERR,0.001,False,True,False,True,False,False,False,True,11
mp-6145,SZ3,0.001,False,True,False,True,False,False,False,True,11
mp-6145,ZFP,0.001,False,True,False,True,False,False,False,True,13
mp-623043,SPERR,0.001,True,True,False,False,True,False,False,False,9
mp-623043,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-623043,ZFP,0.001,True,True,False,False,True,False,False,False,12
mp-626794,SPERR,0.001,True,True,False,False,True,False,False,False,9
mp-626794,SZ3,0.001,True,True,False,False,True,False,False,False,10
mp-626794,ZFP,0.001,True,True,False,False,True,False,False,False,11
mp-631399,SPERR,0.001,True,True,False,False,True,False,False,False,13
mp-631399,SZ3,0.001,True,True,False,False,True,False,False,False,11
mp-631399,ZFP,0.001,True,True,False,False,True,False,False,False,13
mp-644443,SPERR,0.001,True,True,False,False,True,False,False,False,11
